headline,link,date,snippet,keyword
Hotel Rwanda hero Paul Rusesabagina charged with 'terrorism ...,https://www.aljazeera.com/news/2020/9/14/hotel-rwanda-hero-paul-rusesabagina-charged-with-terrorism,14 Sep 2020,"Sep 14, 2020 ... “The lack of transparency around the arrest of Paul Rusesabagina and reports that he has been denied access to the lawyer hired by his family ...",Terrorism
China jails 113 in Xinjiang for terrorism | News | Al Jazeera,https://www.aljazeera.com/news/2014/6/30/china-jails-113-in-xinjiang-for-terrorism,30 Jun 2014,"Jun 30, 2014 ... Chinese courts have sentenced 113 people to jail terms ranging from 10 years to life in mainly Uighur Muslim Xinjiang province for terrorism and ...",Terrorism
Hamdok urges US to remove Sudan from sponsors of terrorism list ...,https://www.aljazeera.com/news/2019/9/28/hamdok-urges-us-to-remove-sudan-from-sponsors-of-terrorism-list,Last update 28 Sep 2019,"Sep 28, 2019 ... ... terrorism”, saying sanctions imposed by Washington were causing ... “It was the former regime that supported terrorism and the Sudanese people ...",Terrorism
Estonia's parliament declares Russia a 'terrorist regime' | Russia ...,https://www.aljazeera.com/news/2022/10/18/estonia-parliament-declares-russia-a-terrorist-regime,18 Oct 2022,"Oct 18, 2022 ... Estonia's parliament declares Russia a 'terrorist regime'. Eighty-eight members of the 101-seat legislature vote to adopt the measure after ...",Terrorism
Israel to use 'anti-terror' technology to counter coronavirus ...,https://www.aljazeera.com/news/2020/3/15/israel-to-use-anti-terror-technology-to-counter-coronavirus,Last update 15 Mar 2020,"Mar 15, 2020 ... digital means that we have been using in order to fight terrorism,” Netanyahu said. He said he had requested Justice Ministry approval ...",Terrorism
It's official: Defending torture victims is terrorism | Human Rights | Al ...,https://www.aljazeera.com/opinions/2017/9/28/its-official-defending-torture-victims-is-terrorism,Last update 28 Sep 2017,"Sep 28, 2017 ... It turns out you can get a 'terror' conviction in the UK for refusing to break client confidentiality.",Terrorism
North Korea blasts US terrorism blacklisting | Nuclear Weapons ...,https://www.aljazeera.com/news/2017/11/22/north-korea-blasts-us-terrorism-blacklisting,Last update 22 Nov 2017,"Nov 22, 2017 ... Pyongyang pledges to further enhance its nuclear arms programme after being re-listed as a state sponsor of terrorism.",Terrorism
Bahrain FM: Muslim Brotherhood is a terrorist group | News | Al ...,https://www.aljazeera.com/news/2017/7/6/bahrain-fm-muslim-brotherhood-is-a-terrorist-group,6 Jul 2017,"Jul 6, 2017 ... Bahrain's Foreign Minister Khalid bin Ahmed al-Khalifa has called the Muslim Brotherhood movement a “terrorist” group, amid an ongoing Gulf ...",Terrorism
US weighs returning Cuba to list of 'state sponsors of terrorism ...,https://www.aljazeera.com/news/2020/5/14/us-weighs-returning-cuba-to-list-of-state-sponsors-of-terrorism,Last update 14 May 2020,"May 14, 2020 ... Havana, which has long denied any link to 'terrorism', dismissed the US Department of State announcement as 'spurious'.",Terrorism
Australia: Is halal food funding terrorism? | Human Rights | Al Jazeera,https://www.aljazeera.com/opinions/2015/5/2/australia-is-halal-food-funding-terrorism,Last update 2 May 2015,"May 2, 2015 ... A devastating rebuttal of spurious allegations made by various Australian anti-Islam groups claiming the halal food industry funds terrorism.",Terrorism
Syria says US and allies support terrorism | News | Al Jazeera,https://www.aljazeera.com/news/2012/10/2/syria-says-us-and-allies-support-terrorism,2 Oct 2012,"Oct 2, 2012 ... Syria's foreign minister Walid al-Moualem has accused the United States and its allies of supporting terrorism in his country but said his government remains ...",Terrorism
Iran denounces Canada ruling plane downed an 'act of terrorism ...,https://www.aljazeera.com/news/2021/5/21/iran-denounces-canada-ruling-plane-downed-an-act-of-terrorism,Last update 21 May 2021,"May 21, 2021 ... Iran's foreign ministry has condemned as “shameful” a Canadian court ruling that said a Ukraine airliner was shot down intentionally last year in an “act of ...",Terrorism
Egypt puts 13 people including Zyad Elelaimy on 'terrorism' list ...,https://www.aljazeera.com/news/2020/4/18/egypt-puts-13-people-including-zyad-elelaimy-on-terrorism-list,Last update 18 Apr 2020,"Apr 18, 2020 ... Egypt puts 13 people including Zyad Elelaimy on 'terrorism' list. Zyad Elelaimy, a key figure of Egypt's 2011 popular uprising, and Ramy Shaath, ...",Terrorism
Germany's far-right AfD to expel members over links to 'militant' groups,https://www.aljazeera.com/news/2024/11/6/germanys-far-right-afd-to-expel-members-over-links-to-militant-groups,6 Nov 2024,"Nov 6, 2024 ... The far-right Alternative for Germany (AfD) political party has said it will throw out three of its members who have been arrested on suspicion ...",Militant group
Bangladesh: Extremism and shrinking space for dissent | Human ...,https://www.aljazeera.com/news/2016/5/15/bangladesh-extremism-and-shrinking-space-for-dissent,15 May 2016,"May 15, 2016 ... ... militant groups. Their message, though not acceptable, may resonate with some people. Advertisement. These militants can tell people, there ...",Militant group
Profiles: Armed groups | News | Al Jazeera,https://www.aljazeera.com/news/2012/4/3/profiles-armed-groups,3 Apr 2012,"Apr 3, 2012 ... It is also considered to be the only militant group led by and composed of mostly ethnic Kashmiris from Indian-administered Kashmir. The group, ...",Militant group
Which are the armed groups Iran and Pakistan have bombed — and ...,https://www.aljazeera.com/news/2024/1/18/which-are-the-armed-groups-iran-and-pakistan-have-bombed-and,18 Jan 2024,"Jan 18, 2024 ... Iran's raids in Pakistan near border areas were part of Tehran's unprecedented missile launches on three countries.",Militant group
Pakistan militant leader under arrest | News | Al Jazeera,https://www.aljazeera.com/news/2006/8/10/pakistan-militant-leader-under-arrest,10 Aug 2006,"Aug 10, 2006 ... The former head of the Lashkar-e-Taiba militant group, which is suspected of involvement in the July 11 India rail blasts, is reported to ...",Militant group
Why the Palestinian group Hamas launched an attack on Israel? All ...,https://www.aljazeera.com/news/2023/10/7/palestinian-group-hamas-launches-surprise-attack-on-israel-what-to-know,Last update 9 Oct 2023,"Oct 7, 2023 ... ... group from the Gaza Strip. ... Palestinian militants ride an Israeli military vehicle that was seized by gunmen who infiltrated areas of ...",Militant group
PKK declares ceasefire in 40-year conflict with Turkiye | PKK News ...,https://www.aljazeera.com/news/2025/3/1/pkk-declares-ceasefire-in-40-year-conflict-with-turkiye-kurdish-media,Last update 1 Mar 2025,"Mar 1, 2025 ... Kurdish group calls on Ankara to release jailed ... Abdullah Ocalan, the jailed leader of the outlawed Kurdish militant group PKK, is seen.",Militant group
US attacks 'Iranian-backed military infrastructure' in Syria | News | Al ...,https://www.aljazeera.com/news/2021/2/26/us-strikes-iranian-backed-military-infrastructure-in-syria,Last update 26 Feb 2021,"Feb 26, 2021 ... ... militant groups in eastern Syria,” Pentagon spokesman John Kirby in a statement. ... The group said all the dead were from the Hashed al ...",Militant group
"Al-Shabab, the global jihad, and terrorism without borders | Opinions ...",https://www.aljazeera.com/opinions/2013/9/24/al-shabab-the-global-jihad-and-terrorism-without-borders,24 Sep 2013,"Sep 24, 2013 ... The Westgate attack is part of a global strategy by militant groups, and to counter them, a new way forward is needed.",Militant group
Terror suspect held in Kashmir | News | Al Jazeera,https://www.aljazeera.com/news/2006/7/22/terror-suspect-held-in-kashmir,22 Jul 2006,"Jul 22, 2006 ... ... militant group based in Pakistan. Indian authorities suspect that the group was also be behind last week's railway blasts in Mumbai that ...",Militant group
Niger Delta group ends ceasefire | News | Al Jazeera,https://www.aljazeera.com/news/2009/8/22/niger-delta-group-ends-ceasefire,22 Aug 2009,"Aug 22, 2009 ... Hundreds of militant group members surrendered their weapons, mortar bombs and gunboats on Saturday. Delta promise. The handover was the largest ...",Militant group
Six tourists hurt in Kashmir grenade blast | News | Al Jazeera,https://www.aljazeera.com/news/2006/7/12/six-tourists-hurt-in-kashmir-grenade-blast,12 Jul 2006,"Jul 12, 2006 ... Tuesday's blasts are blamed on a Pakistani militant group ... Police say Tuesday's attacks in Mumbai and Srinagar bore the hallmarks of Pakistan- ...",Militant group
India to free British gun runner | News | Al Jazeera,https://www.aljazeera.com/news/2004/1/30/india-to-free-british-gun-runner,30 Jan 2004,"Jan 30, 2004 ... Bleach is serving a life sentence in Calcutta for air dropping arms for a militant group seven years ago. “There is an outstanding matter ...",Militant group
Shiv Sena in Champs Trophy threat | News | Al Jazeera,https://www.aljazeera.com/news/2006/10/4/shiv-sena-in-champs-trophy-threat,4 Oct 2006,"Oct 4, 2006 ... ... militant group Lashkar-e-Taiba are thought to be responsible. “How can one allow Pakistan to play matches in our country when the Mumbai ...",Militant group
Video purports to show militia atrocity in Iraq | News | Al Jazeera,https://www.aljazeera.com/news/2015/5/31/video-purports-to-show-militia-atrocity-in-iraq,31 May 2015,"May 31, 2015 ... Footage allegedly shows members of the pro-government Imam Ali Brigades, burning body of a man accused of ISIL links. Shiite militant group ...",Militant group
Yemen's Houthis claim joint raid on Israeli ships with Iraqi militia ...,https://www.aljazeera.com/news/2024/6/23/yemens-houthis-claim-joint-raid-on-israeli-ships-with-iraqi-militia,23 Jun 2024,"Jun 23, 2024 ... Houthi military spokesman Yahya Saree said in a televised statement on Sunday that the group fired drones at two cement tankers and two cargo ...",Militant group
Jordan: Al-Qaeda member captured | News | Al Jazeera,https://www.aljazeera.com/news/2006/5/22/jordan-al-qaeda-member-captured,22 May 2006,"May 22, 2006 ... Jordan has arrested a senior member of the Al-Qaeda in Iraq militant group whose confessions will be broadcast on state television on ...",Militant group
Bangladesh bombers get death penalty | News | Al Jazeera,https://www.aljazeera.com/news/2006/2/28/bangladesh-bombers-get-death-penalty,28 Feb 2006,"Feb 28, 2006 ... The bombings, claimed by an outlawed Islamic militant group ... Amirul Islam, administrative officer at the court said the accused were all ...",Militant group
Nigeria rebels threaten more attacks | News | Al Jazeera,https://www.aljazeera.com/news/2006/1/20/nigeria-rebels-threaten-more-attacks,20 Jan 2006,"Jan 20, 2006 ... The militant group Movement for the Emancipation of the Niger Delta ... “Our attention has been drawn to the violence being unleashed by a militia ...",Militant group
Four detained over India blasts | News | Al Jazeera,https://www.aljazeera.com/news/2006/3/11/four-detained-over-india-blasts,11 Mar 2006,"Mar 11, 2006 ... The dead man – identified only as Salim – ran the operations of Lashkar-e-Tayyaba, a Kashmiri militant group, in the state of Uttar Pradesh, ...",Militant group
Egypt declares Brotherhood 'terrorist group' | News | Al Jazeera,https://www.aljazeera.com/news/2013/12/25/egypt-declares-brotherhood-terrorist-group,25 Dec 2013,"Dec 25, 2013 ... ... group. Hossam Eissa, a deputy prime minister, announced the decision on ... A Sinai-based militant group, Ansar Bait al-Maqdis, claimed ...",Militant group
Fragile peace bolsters Somali Olympic hopes | Gallery | Al Jazeera,https://www.aljazeera.com/gallery/2012/7/19/fragile-peace-bolsters-somali-olympic-hopes,19 Jul 2012,"Jul 19, 2012 ... During the time of al-Shabaab, a Somali Islamic militant group ... During Al-Shabaab(***)s reign in Mogadishu, the stadium was used as a base by ...",Militant group
Russia: We warned the Americans about Islamic State | Sergey ...,https://www.aljazeera.com/opinions/2014/9/15/russia-we-warned-the-americans-about-islamic-state,15 Sep 2014,"Sep 15, 2014 ... ... group and other militant groups associated with it across Iraq and the Middle East generally. In any event, Russian diplomatic efforts are ...",Militant group
Libyans don't need more weapons | Khalifa Haftar | Al Jazeera,https://www.aljazeera.com/opinions/2015/4/22/libyans-dont-need-more-weapons,Last update 22 Apr 2015,"Apr 22, 2015 ... Thriving militants. In this chaos, Islamist militant groups have thrived. Some, like Ansar al-Sharia, were born from the revolutionary groups ...",Militant group
PKK leader urges group to disband itself in letter from Turkish prison ...,https://www.aljazeera.com/program/newsfeed/2025/2/27/pkk-leader-urges-group-to-disband-itself-in-letter-from-turkish-prison,Last update 27 Feb 2025,"Feb 27, 2025 ... ... group should dissolve itself ... Abdullah Ocalan, the jailed leader of the outlawed Kurdish militant group PKK, is seen.",Militant group
No arrests but plenty of suspects | News | Al Jazeera,https://www.aljazeera.com/news/2003/8/6/no-arrests-but-plenty-of-suspects,6 Aug 2003,"Aug 6, 2003 ... And with Indonesian authorities battling several militant ... As a result, the Jama Islamiyya group tops the list of suspects behind the Marriott ...",Militant group
"Who is Mohammed Deif, the Hamas military commander in Gaza ...",https://www.aljazeera.com/news/2024/7/14/who-is-mohammed-deif-the-hamas-military-commander-in-gaza,Last update 1 Aug 2024,"Jul 14, 2024 ... A photo taken from militant group Hamas' web site, show one of Israel's most. Deif became the head of the Qassam Brigades in 2002 after ...",Militant group
